,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,prereserve_doi,publication_date,publication_type,title,upload_type,files,notes,references,xml_id,format
10,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universitätsbibliothek Erlangen-Nürnberg', 'name': 'Scholz, Martin'}, {'affiliation': 'IZdigital, Friedrich-Alexander-Universität Erlangen-Nürnberg', 'name': 'Klusik-Eckert, Jacqueline'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621724,"['DHd2020', 'Lab', 'Werkstatt', 'Wissensvermittlung']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621724', 'recid': 4621724}",2020-02-20,conferencepaper,Aufbau und Erfahrungen aus dem Digital Humanities Lab der Universität Erlangen-Nürnberg,publication,"['115_final-SCHOLZ_Martin_Aufbau_und_Erfahrungen_aus_dem_Digital_Humanit.pdf', '115_final-SCHOLZ_Martin_Aufbau_und_Erfahrungen_aus_dem_Digital_Humanit.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],115_final-SCHOLZ_Martin_Aufbau_und_Erfahrungen_aus_dem_Digital_Humanit,Posterpräsentation
11,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Stuttgart, Deutschland', 'name': 'Kremer, Gerhard'}, {'affiliation': 'Universität Stuttgart, Deutschland', 'name': 'Jung, Kerstin'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621726,"['DHd2020', 'Entitäten', 'Entitätenreferenzen', 'maschinelle Lernverfahren', 'Evaluation', 'Python', 'Programmiercode', 'Annotationen']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621726', 'recid': 4621726}",2020-02-20,conferencepaper,Maschinelles Lernen lernen: Ein CRETA-Hackatorial zur reflektierten automatischen Textanalyse,publication,"['116_final-KREMER_Gerhard_Maschinelles_Lernen_lernen__Ein_CRETA_Hackato.pdf', '116_final-KREMER_Gerhard_Maschinelles_Lernen_lernen__Ein_CRETA_Hackato.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],116_final-KREMER_Gerhard_Maschinelles_Lernen_lernen__Ein_CRETA_Hackato,Workshop
12,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Bern, Schweiz', 'name': 'Hodel, Tobias'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621728,"['DHd2020', 'Handwritten Text Recognition', 'Texterkennung', 'best-practices']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621728', 'recid': 4621728}",2020-02-20,conferencepaper,Best-practices zur Erkennung alter Drucke und Handschriften. Die Nutzung von Transkribus large- und small-scale,publication,"['117_final-HODEL_Tobias_Best_practices_zur_Erkennung_alter_Drucke_und_H.pdf', '117_final-HODEL_Tobias_Best_practices_zur_Erkennung_alter_Drucke_und_H.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],117_final-HODEL_Tobias_Best_practices_zur_Erkennung_alter_Drucke_und_H,Vortrag
13,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Passau, Deutschland', 'name': 'Howanitz, Gernot'}, {'affiliation': 'Sächsische Akademie der Wissenschaften zu Leipzig', 'name': 'Radisch, Erik'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621730,"['DHd2020', 'Deep Learning', 'visuelle Medien', 'quantitative Analyse', 'Annotation', 'Training', 'KNN']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621730', 'recid': 4621730}",2020-02-20,conferencepaper,"Deep Learning für visuelle Medien: Annotation, Training, Analyse",publication,"['118_final-HOWANITZ_Gernot_Deep_Learning_f_r_visuelle_Medien__Annotatio.pdf', '118_final-HOWANITZ_Gernot_Deep_Learning_f_r_visuelle_Medien__Annotatio.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],118_final-HOWANITZ_Gernot_Deep_Learning_f_r_visuelle_Medien__Annotatio,Workshop
14,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Berlin', 'name': 'Roeder, Torsten'}, {'affiliation': 'Leipzig', 'name': 'Rettinghaus, Klaus'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621732,"['DHd2020', '8-Bit', 'Computerspiele', 'Rezensionen', 'Digitale Edition']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621732', 'recid': 4621732}",2020-02-20,conferencepaper,Game On! Digitale Archäologie und Edition zu(m) Spielen,publication,"['119_final-ROEDER_Torsten_Game_On_.pdf', '119_final-ROEDER_Torsten_Game_On_.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],119_final-ROEDER_Torsten_Game_On_,Vortrag
15,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Deutsche Nationalbibliothek, Deutschland', 'name': 'Landes, Lisa'}, {'affiliation': 'Deutsche Nationalbibliothek, Deutschland', 'name': 'Dinger, Patrick'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621734,"['DHd2020', 'Deutsches Zeitungsportal', 'Deutsche Digitale Bibliothek', 'Nutzerforschung']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621734', 'recid': 4621734}",2020-02-20,conferencepaper,Geschichte aus erster Hand – Der Aufbau eines nationalen Zeitungsportals unter Berücksichtigung der Bedürfnisse verschiedener Nutzergruppen,publication,"['121_final-LANDES_Lisa_Geschichte_aus_erster_Hand___Der_Aufbau_eines_na.pdf', '121_final-LANDES_Lisa_Geschichte_aus_erster_Hand___Der_Aufbau_eines_na.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],121_final-LANDES_Lisa_Geschichte_aus_erster_Hand___Der_Aufbau_eines_na,Vortrag
16,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Hamburg, Deutschland', 'name': 'Franken, Lina'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621736,"['DHd2020', 'Digital Heritage', 'Machine Learning', 'Sammlungsdatenmanagement']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621736', 'recid': 4621736}",2020-02-20,conferencepaper,Anwendungen von DH-Methoden in der Erschließung und Digitalisierung von Kulturerbe. Ein Vorschlag zur Systematisierung,publication,"['122_final-FRANKEN_Lina_Anwendungen_von_DH_Methoden_in_der_Erschlie_ung.pdf', '122_final-FRANKEN_Lina_Anwendungen_von_DH_Methoden_in_der_Erschlie_ung.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],122_final-FRANKEN_Lina_Anwendungen_von_DH_Methoden_in_der_Erschlie_ung,Vortrag
17,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Julius-Maximilians-Universität Würzburg, Deutschland', 'name': 'Wehner, Maximilian'}, {'affiliation': 'Universität Siegen, Deutschland', 'name': 'Dahnke, Michael'}, {'affiliation': 'Bayerische Akademie der Wissenschaften, Deutschland', 'name': 'Landes, Florian'}, {'affiliation': 'Martin-Luther-Universität Halle-Wittenberg, Deutschland', 'name': 'Nasarek, Robert'}, {'affiliation': 'Julius-Maximilians-Universität Würzburg, Deutschland', 'name': 'Reul, Christian'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621738,"['DHd2020', 'Optical Character Recognition', 'Open Source', 'Dokumentanalyse', 'historische Drucke']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621738', 'recid': 4621738}",2020-02-20,conferencepaper,OCR4all – Eine semi-automatische Open-Source-Software für die OCR historischer Drucke,publication,"['125_final-WEHNER_Maximilian_OCR4all___Eine_semi_automatische_Open_Sour.pdf', '125_final-WEHNER_Maximilian_OCR4all___Eine_semi_automatische_Open_Sour.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],125_final-WEHNER_Maximilian_OCR4all___Eine_semi_automatische_Open_Sour,Workshop
18,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Technische Hochschule Georg Simon Ohm, Kesslerplatz 12, 90489 Nürnberg, Deutschland', 'name': 'Albrecht, Jens'}, {'affiliation': 'Technische Hochschule Georg Simon Ohm, Kesslerplatz 12, 90489 Nürnberg, Deutschland', 'name': 'Lehmann, Robert'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621740,"['DHd2020', 'Inhaltsanalyse', 'Online-Beratung', 'maschinelles Lernen']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621740', 'recid': 4621740}",2020-02-20,conferencepaper,"CASOTEX – Ein Projekt, das sozialwissenschaftliche, interpretative Methoden mit maschinellen Lernverfahren verschränkt",publication,"['127_final-ALBRECHT_Jens_CASOTEX___Ein_Projekt__das_sozialwissenschaftl.pdf', '127_final-ALBRECHT_Jens_CASOTEX___Ein_Projekt__das_sozialwissenschaftl.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],127_final-ALBRECHT_Jens_CASOTEX___Ein_Projekt__das_sozialwissenschaftl,Posterpräsentation
19,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Leuphana Universität Lüneburg; Fachhochschule Potsdam, Deutschland', 'name': 'Freyberg, Linda'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621742,"['DHd2020', 'Visualisierung', 'Kontextualisierung', 'Ikoniziät', 'Diagrammatik', 'Epistemologie']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621742', 'recid': 4621742}",2020-02-20,conferencepaper,"Ikonizität als Erkenntnismittel – Vollständigkeit, Verständlichkeit und Kontextualisierung als Grundprinzipien der Visualisierung",publication,"['128_final-FREYBERG_Linda_Ikonizit_t_als_Erkenntnismittel___Vollst_ndig.pdf', '128_final-FREYBERG_Linda_Ikonizit_t_als_Erkenntnismittel___Vollst_ndig.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],128_final-FREYBERG_Linda_Ikonizit_t_als_Erkenntnismittel___Vollst_ndig,Vortrag
20,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Ruhr-Universität Bochum, Deutschland', 'name': 'Heinig, Julia'}, {'affiliation': 'Ruhr-Universität Bochum, Deutschland', 'name': 'Elwert, Frederik'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621744,"['DHd2020', 'Online Publishing', 'Open Encyclopedia System', 'Schnittstelle', 'Verschlagwortung', 'Facettensuche']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621744', 'recid': 4621744}",2020-02-20,conferencepaper,"Spielräume des digitalen Publizierens nutzen: Das Online Journal ""Entangled Religions"" als ,Research Hub'",publication,"['129_final-HEINIG_Julia_Spielr_ume_des_digitalen_Publizierens_nutzen__D.pdf', '129_final-HEINIG_Julia_Spielr_ume_des_digitalen_Publizierens_nutzen__D.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],129_final-HEINIG_Julia_Spielr_ume_des_digitalen_Publizierens_nutzen__D,Posterpräsentation
21,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'TU Dresden, Deutschland', 'name': 'Kröber, Cindy'}, {'affiliation': 'Friedrich-Schiller-Universität Jena, Deutschland', 'name': 'Münster, Sander'}, {'affiliation': 'Universität Würzburg, Deutschland', 'name': 'Messemer, Heike'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621746,"['DHd2020', 'Bildrepositorien', 'KunsthistorikerInnen', 'Nutzerstudien', 'wissenschaftliche Forschungspraktiken']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621746', 'recid': 4621746}",2020-02-20,conferencepaper,Bildrepositorien und Forschung mit digitalen Bildern im Bereich der Kunstgeschichte,publication,"['130_final-KR_BER_Cindy_BILDREPOSITORIEN_UND_FORSCHUNG_MIT_DIGITALEN_BI.pdf', '130_final-KR_BER_Cindy_BILDREPOSITORIEN_UND_FORSCHUNG_MIT_DIGITALEN_BI.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],130_final-KR_BER_Cindy_BILDREPOSITORIEN_UND_FORSCHUNG_MIT_DIGITALEN_BI,Vortrag
22,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Würzburg, Deutschland', 'name': 'Schmidt, David'}, {'affiliation': 'Universität Würzburg, Deutschland', 'name': 'Krug, Markus'}, {'affiliation': 'Universität Würzburg, Deutschland', 'name': 'Puppe, Frank'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621748,"['DHd2020', 'Koreferenzauflösung', 'Named Entity Erkennung', 'Hochliteratur']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621748', 'recid': 4621748}",2020-02-20,conferencepaper,Integrating user-specified Knowledge for semi-automatic Coreference Resolution,publication,"['134_final-SCHMIDT_David_Integrating_user_specified_Knowledge_for_semi_.pdf', '134_final-SCHMIDT_David_Integrating_user_specified_Knowledge_for_semi_.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],134_final-SCHMIDT_David_Integrating_user_specified_Knowledge_for_semi_,Vortrag
23,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Uni Passau, Deutschland', 'name': 'Eckl, Markus'}, {'affiliation': 'Uni Passau, Deutschland', 'name': 'Gassner, Sebastian'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621750,"['DHd2020', 'Webarchive', 'Event Crawl', 'Wahlkampf']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621750', 'recid': 4621750}",2020-02-20,conferencepaper,Der Event Crawl als Ansatz für den Aufbau von Webarchiven am Beispiel von politischen Wahlkämpfen,publication,"['135_final-ECKL_Markus_Der_Event_Crawl_als_Ansatz_f_r_den_Aufbau_von_We.pdf', '135_final-ECKL_Markus_Der_Event_Crawl_als_Ansatz_f_r_den_Aufbau_von_We.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],135_final-ECKL_Markus_Der_Event_Crawl_als_Ansatz_f_r_den_Aufbau_von_We,Posterpräsentation
24,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Stuttgart', 'name': 'Ketschik, Nora'}, {'affiliation': 'Universität Stuttgart', 'name': 'Krautter, Benjamin'}, {'affiliation': 'Universität Stuttgart', 'name': 'Murr, Sandra'}, {'affiliation': 'Universität Stuttgart', 'name': 'Pagel, Janis'}, {'affiliation': 'Universität zu Köln; Universität Stuttgart', 'name': 'Reiter, Nils'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621752,"['DHd2020', 'Operationalisierung', 'reflektiert', 'Entitäten', 'Erzählebenen', 'Wertherness', 'CRETA']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621752', 'recid': 4621752}",2020-02-20,conferencepaper,Vom Phänomen zur Analyse – ein CRETA-Workshop zur reflektierten Operationalisierung in den DH,publication,"['136_final-PAGEL_Janis_Vom_Ph_nomen_zur_Analyse___ein_CRETA_Workshop_zu.pdf', '136_final-PAGEL_Janis_Vom_Ph_nomen_zur_Analyse___ein_CRETA_Workshop_zu.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],136_final-PAGEL_Janis_Vom_Ph_nomen_zur_Analyse___ein_CRETA_Workshop_zu,Workshop
